time,station,cur_spd,cur_spd_qc,cur_dir,cur_dir_qc,war_temp,war_temp_qc,salt,salt_qc
2014-12-07 10:00:00,인천항,49.7,G,245.0,G,,,,
2014-12-07 11:00:00,인천항,33.0,G,262.4,G,,,,
2014-12-07 12:00:00,인천항,20.6,G,68.8,G,,,,
2014-12-07 13:00:00,인천항,34.1,G,24.9,G,,,,
2014-12-07 14:00:00,인천항,35.9,G,29.0,G,,,,
2014-12-07 15:00:00,인천항,46.5,G,58.5,G,,,,
2014-12-07 16:00:00,인천항,34.8,G,40.4,G,,,,
2014-12-07 17:00:00,인천항,15.7,G,135.7,G,,,,
2014-12-07 18:00:00,인천항,23.5,G,198.0,G,,,,
2014-12-07 19:00:00,인천항,47.0,G,240.2,G,,,,
2014-12-07 20:00:00,인천항,45.4,G,217.6,G,,,,
2014-12-07 21:00:00,인천항,41.4,G,225.3,G,,,,
2014-12-07 22:00:00,인천항,45.0,G,232.9,G,,,,
2014-12-07 23:00:00,인천항,32.4,G,231.4,G,,,,
2014-12-08 00:00:00,인천항,14.4,G,245.1,G,,,,
2014-12-08 01:00:00,인천항,42.2,G,71.4,G,,,,
2014-12-08 02:00:00,인천항,55.9,G,75.8,G,,,,
2014-12-08 03:00:00,인천항,54.7,G,68.6,G,,,,
2014-12-08 04:00:00,인천항,36.1,G,72.4,G,,,,
2014-12-08 05:00:00,인천항,11.8,G,41.0,G,,,,
2014-12-08 06:00:00,인천항,6.5,G,298.9,G,,,,
2014-12-08 07:00:00,인천항,44.5,G,241.3,G,,,,
2014-12-08 08:00:00,인천항,43.4,G,223.1,G,,,,
2014-12-08 09:00:00,인천항,47.9,G,235.3,G,,,,
2014-12-08 10:00:00,인천항,47.1,G,233.4,G,,,,
2014-12-08 11:00:00,인천항,38.2,G,234.1,G,,,,
2014-12-08 12:00:00,인천항,16.0,G,255.2,G,,,,
2014-12-08 13:00:00,인천항,43.2,G,76.2,G,,,,
2014-12-08 14:00:00,인천항,53.9,G,58.3,G,,,,
2014-12-08 15:00:00,인천항,49.0,G,42.4,G,,,,
2014-12-08 16:00:00,인천항,42.8,G,64.9,G,,,,
2014-12-08 17:00:00,인천항,19.5,G,65.3,G,,,,
2014-12-08 18:00:00,인천항,16.7,G,158.4,G,,,,
2014-12-08 19:00:00,인천항,27.5,G,221.3,G,,,,
2014-12-08 20:00:00,인천항,52.4,G,249.4,G,,,,
2014-12-08 21:00:00,인천항,49.1,G,243.5,G,,,,
2014-12-08 22:00:00,인천항,52.9,G,256.3,G,,,,
2014-12-08 23:00:00,인천항,25.8,G,227.2,G,,,,
2014-12-09 00:00:00,인천항,41.5,G,268.5,G,,,,
2014-12-09 01:00:00,인천항,6.2,G,142.4,G,,,,
2014-12-09 02:00:00,인천항,47.5,G,66.2,G,,,,
2014-12-09 03:00:00,인천항,40.2,G,28.2,G,,,,
2014-12-09 04:00:00,인천항,50.3,G,60.0,G,,,,
2014-12-09 05:00:00,인천항,25.7,G,77.2,G,,,,
2014-12-09 06:00:00,인천항,2.0,G,146.4,G,,,,
2014-12-09 07:00:00,인천항,15.0,G,211.2,G,,,,
2014-12-09 08:00:00,인천항,47.2,G,243.3,G,,,,
2014-12-09 09:00:00,인천항,40.7,G,222.1,G,,,,
2014-12-09 10:00:00,인천항,48.9,G,237.9,G,,,,
2014-12-09 11:00:00,인천항,36.0,G,233.9,G,,,,
2014-12-09 12:00:00,인천항,42.8,G,262.2,G,,,,
2014-12-09 13:00:00,인천항,4.8,G,102.0,G,,,,
2014-12-09 14:00:00,인천항,39.7,G,48.2,G,,,,
2014-12-09 15:00:00,인천항,43.7,G,31.4,G,,,,
2014-12-09 16:00:00,인천항,51.6,G,52.9,G,,,,
2014-12-09 17:00:00,인천항,28.6,G,44.2,G,,,,
2014-12-09 18:00:00,인천항,17.2,G,156.6,G,,,,
2014-12-09 19:00:00,인천항,20.7,G,168.7,G,,,,
2014-12-09 20:00:00,인천항,39.2,G,233.6,G,,,,
2014-12-09 21:00:00,인천항,49.4,G,234.5,G,,,,
2014-12-09 22:00:00,인천항,43.6,G,225.8,G,,,,
2014-12-09 23:00:00,인천항,49.7,G,253.5,G,,,,
2014-12-10 00:00:00,인천항,45.7,G,256.0,G,,,,
2014-12-10 01:00:00,인천항,20.8,G,241.7,G,,,,
2014-12-10 02:00:00,인천항,27.7,G,61.8,G,,,,
2014-12-10 03:00:00,인천항,55.0,G,60.4,G,,,,
2014-12-10 04:00:00,인천항,54.8,G,60.4,G,,,,
2014-12-10 05:00:00,인천항,37.5,G,53.5,G,,,,
2014-12-10 06:00:00,인천항,18.0,G,33.0,G,,,,
2014-12-10 07:00:00,인천항,6.0,G,241.5,G,,,,
2014-12-10 08:00:00,인천항,34.7,G,240.9,G,,,,
2014-12-10 09:00:00,인천항,42.2,G,225.3,G,,,,
2014-12-10 10:00:00,인천항,46.4,G,228.0,G,,,,
2014-12-10 11:00:00,인천항,50.9,G,239.1,G,,,,
2014-12-10 12:00:00,인천항,44.4,G,253.2,G,,,,
2014-12-10 13:00:00,인천항,25.9,G,270.8,G,,,,
2014-12-10 14:00:00,인천항,37.8,G,84.0,G,,,,
2014-12-10 15:00:00,인천항,43.7,G,101.6,G,,,,
2014-12-10 16:00:00,인천항,41.7,G,103.6,G,,,,
2014-12-10 17:00:00,인천항,41.7,G,77.2,G,,,,
2014-12-10 18:00:00,인천항,21.7,G,57.0,G,,,,
2014-12-10 19:00:00,인천항,16.4,G,165.3,G,,,,
2014-12-10 20:00:00,인천항,17.6,G,175.8,G,,,,
2014-12-10 21:00:00,인천항,48.0,G,227.3,G,,,,
2014-12-10 22:00:00,인천항,41.9,G,255.3,G,,,,
2014-12-10 23:00:00,인천항,52.0,G,250.4,G,,,,
2014-12-11 00:00:00,인천항,40.8,G,228.1,G,,,,
2014-12-11 01:00:00,인천항,34.1,G,240.6,G,,,,
2014-12-11 02:00:00,인천항,3.9,G,229.8,G,,,,
2014-12-11 03:00:00,인천항,35.6,G,77.2,G,,,,
2014-12-11 04:00:00,인천항,50.9,G,59.2,G,,,,
2014-12-11 05:00:00,인천항,46.0,G,62.9,G,,,,
2014-12-11 06:00:00,인천항,32.9,G,69.3,G,,,,
2014-12-11 07:00:00,인천항,10.4,G,90.8,G,,,,
2014-12-11 08:00:00,인천항,12.5,G,224.5,G,,,,
2014-12-11 09:00:00,인천항,43.2,G,243.6,G,,,,
2014-12-11 10:00:00,인천항,46.2,G,252.0,G,,,,
2014-12-11 11:00:00,인천항,40.0,G,255.7,G,,,,
2014-12-11 12:00:00,인천항,34.2,G,262.1,G,,,,
2014-12-11 13:00:00,인천항,30.9,G,264.8,G,,,,
2014-12-11 14:00:00,인천항,8.3,G,138.2,G,,,,
2014-12-11 15:00:00,인천항,47.7,G,62.9,G,,,,
2014-12-11 16:00:00,인천항,43.3,G,41.4,G,,,,
2014-12-11 17:00:00,인천항,48.9,G,65.9,G,,,,
2014-12-11 18:00:00,인천항,33.0,G,69.5,G,,,,
2014-12-11 19:00:00,인천항,12.1,G,114.2,G,,,,
2014-12-11 20:00:00,인천항,9.6,G,162.5,G,,,,
2014-12-11 21:00:00,인천항,23.3,G,216.6,G,,,,
2014-12-11 22:00:00,인천항,49.5,G,250.1,G,,,,
2014-12-11 23:00:00,인천항,55.2,G,258.3,G,,,,
2014-12-12 00:00:00,인천항,51.0,G,257.3,G,,,,
2014-12-12 01:00:00,인천항,50.1,G,258.2,G,,,,
2014-12-12 02:00:00,인천항,16.5,G,259.0,G,,,,
2014-12-12 03:00:00,인천항,13.2,G,72.3,G,,,,
2014-12-12 04:00:00,인천항,45.6,G,57.5,G,,,,
2014-12-12 05:00:00,인천항,48.5,G,64.4,G,,,,
2014-12-12 06:00:00,인천항,43.9,G,58.2,G,,,,
2014-12-12 07:00:00,인천항,20.0,G,62.6,G,,,,
2014-12-12 08:00:00,인천항,7.1,G,200.4,G,,,,
2014-12-12 09:00:00,인천항,27.1,G,241.9,G,,,,
2014-12-12 10:00:00,인천항,41.3,G,247.0,G,,,,
2014-12-12 11:00:00,인천항,47.8,G,242.7,G,,,,
2014-12-12 12:00:00,인천항,50.3,G,258.2,G,,,,
2014-12-12 13:00:00,인천항,44.5,G,257.5,G,,,,
2014-12-12 14:00:00,인천항,11.1,G,246.2,G,,,,
2014-12-12 15:00:00,인천항,21.8,G,64.5,G,,,,
2014-12-12 16:00:00,인천항,50.9,G,65.0,G,,,,
2014-12-12 17:00:00,인천항,50.6,G,62.7,G,,,,
2014-12-12 18:00:00,인천항,40.0,G,57.1,G,,,,
2014-12-12 19:00:00,인천항,27.1,G,50.7,G,,,,
2014-12-12 20:00:00,인천항,6.8,G,115.5,G,,,,
2014-12-12 21:00:00,인천항,21.1,G,220.9,G,,,,
2014-12-12 22:00:00,인천항,37.9,G,241.8,G,,,,
2014-12-12 23:00:00,인천항,53.6,G,257.3,G,,,,
2014-12-13 00:00:00,인천항,48.9,G,257.0,G,,,,
2014-12-13 01:00:00,인천항,51.5,G,260.6,G,,,,
2014-12-13 02:00:00,인천항,31.3,G,258.4,G,,,,
2014-12-13 03:00:00,인천항,4.5,G,219.2,G,,,,
2014-12-13 04:00:00,인천항,33.4,G,84.7,G,,,,
2014-12-13 05:00:00,인천항,49.2,G,67.5,G,,,,
2014-12-13 06:00:00,인천항,37.5,G,73.2,G,,,,
2014-12-13 07:00:00,인천항,30.1,G,64.9,G,,,,
2014-12-13 08:00:00,인천항,14.8,G,117.2,G,,,,
2014-12-13 09:00:00,인천항,7.8,G,210.0,G,,,,
2014-12-13 10:00:00,인천항,27.5,G,236.7,G,,,,
2014-12-13 11:00:00,인천항,46.6,G,250.4,G,,,,
2014-12-13 12:00:00,인천항,44.2,G,248.0,G,,,,
2014-12-13 13:00:00,인천항,49.0,G,266.7,G,,,,
2014-12-13 15:00:00,인천항,1.9,G,320.6,G,,,,
2014-12-13 16:00:00,인천항,33.6,G,63.3,G,,,,
2014-12-13 17:00:00,인천항,46.1,G,60.9,G,,,,
2014-12-13 18:00:00,인천항,43.0,G,67.4,G,,,,
2014-12-13 19:00:00,인천항,31.2,G,68.7,G,,,,
2014-12-13 20:00:00,인천항,13.8,G,81.9,G,,,,
2014-12-13 21:00:00,인천항,6.7,G,193.2,G,,,,
2014-12-13 22:00:00,인천항,19.9,G,226.8,G,,,,
2014-12-13 23:00:00,인천항,37.5,G,245.9,G,,,,
2014-12-14 00:00:00,인천항,48.5,G,257.1,G,,,,
2014-12-14 01:00:00,인천항,49.3,G,264.0,G,,,,
2014-12-14 02:00:00,인천항,40.8,G,269.4,G,,,,
2014-12-14 04:00:00,인천항,12.5,G,80.2,G,,,,
2014-12-14 05:00:00,인천항,31.8,G,55.7,G,,,,
2014-12-14 06:00:00,인천항,37.7,G,51.2,G,,,,
2014-12-14 07:00:00,인천항,31.4,G,60.2,G,,,,
2014-12-14 08:00:00,인천항,20.8,G,68.7,G,,,,
2014-12-14 09:00:00,인천항,9.1,G,97.5,G,,,,
2014-12-14 10:00:00,인천항,16.7,G,237.9,G,,,,
2014-12-14 11:00:00,인천항,23.9,G,238.0,G,,,,
2014-12-14 12:00:00,인천항,41.0,G,251.3,G,,,,
2014-12-14 13:00:00,인천항,37.8,G,261.8,G,,,,
2014-12-14 14:00:00,인천항,38.4,G,259.8,G,,,,
2014-12-14 15:00:00,인천항,22.6,G,252.3,G,,,,
2014-12-14 16:00:00,인천항,5.1,G,106.8,G,,,,
2014-12-14 17:00:00,인천항,30.5,G,59.5,G,,,,
2014-12-14 18:00:00,인천항,34.2,G,50.2,G,,,,
2014-12-14 19:00:00,인천항,36.0,G,52.2,G,,,,
2014-12-14 20:00:00,인천항,22.5,G,48.3,G,,,,
2014-12-14 21:00:00,인천항,16.3,G,67.2,G,,,,
2014-12-14 22:00:00,인천항,5.5,G,252.2,G,,,,
2014-12-14 23:00:00,인천항,25.2,G,246.9,G,,,,
2014-12-15 00:00:00,인천항,35.7,G,251.8,G,,,,
2014-12-15 01:00:00,인천항,40.5,G,256.8,G,,,,
2014-12-15 02:00:00,인천항,38.5,G,265.4,G,,,,
2014-12-15 03:00:00,인천항,26.4,G,255.9,G,,,,
2014-12-15 04:00:00,인천항,10.1,G,252.6,G,,,,
2014-12-15 05:00:00,인천항,16.2,G,81.6,G,,,,
2014-12-15 06:00:00,인천항,25.9,G,64.0,G,,,,
2014-12-15 07:00:00,인천항,27.8,G,59.4,G,,,,
2014-12-15 08:00:00,인천항,29.7,G,63.2,G,,,,
2014-12-15 09:00:00,인천항,22.5,G,61.8,G,,,,
2014-12-15 10:00:00,인천항,7.8,G,54.1,G,,,,
2014-12-15 11:00:00,인천항,6.0,G,241.1,G,,,,
2014-12-15 12:00:00,인천항,20.1,G,236.7,G,,,,
2014-12-15 13:00:00,인천항,27.9,G,251.9,G,,,,
2014-12-15 14:00:00,인천항,33.0,G,252.3,G,,,,
2014-12-15 15:00:00,인천항,27.5,G,256.5,G,,,,
2014-12-15 16:00:00,인천항,15.8,G,257.7,G,,,,
2014-12-15 17:00:00,인천항,2.4,G,15.4,G,,,,
2014-12-15 18:00:00,인천항,21.2,G,42.6,G,,,,
2014-12-15 19:00:00,인천항,30.8,G,44.4,G,,,,
2014-12-15 20:00:00,인천항,28.5,G,49.9,G,,,,
2014-12-15 21:00:00,인천항,22.3,G,44.7,G,,,,
2014-12-15 22:00:00,인천항,15.0,G,51.0,G,,,,
2014-12-15 23:00:00,인천항,3.6,G,64.7,G,,,,
2014-12-16 00:00:00,인천항,10.1,G,234.9,G,,,,
2014-12-16 01:00:00,인천항,34.0,G,256.2,G,,,,
2014-12-16 02:00:00,인천항,41.9,G,268.9,G,,,,
2014-12-16 03:00:00,인천항,43.0,G,262.4,G,,,,
2014-12-16 04:00:00,인천항,25.1,G,271.4,G,,,,
2014-12-16 05:00:00,인천항,18.8,G,284.6,G,,,,
2014-12-16 06:00:00,인천항,2.7,G,70.0,G,,,,
2014-12-16 07:00:00,인천항,22.8,G,70.2,G,,,,
2014-12-16 08:00:00,인천항,21.8,G,69.2,G,,,,
2014-12-16 09:00:00,인천항,30.2,G,67.6,G,,,,
2014-12-16 10:00:00,인천항,21.6,G,94.6,G,,,,
2014-12-16 11:00:00,인천항,13.5,G,117.6,G,,,,
2014-12-16 12:00:00,인천항,7.1,G,178.8,G,,,,
2014-12-16 13:00:00,인천항,22.2,G,209.8,G,,,,
2014-12-16 14:00:00,인천항,29.6,G,237.2,G,,,,
2014-12-16 15:00:00,인천항,27.9,G,243.9,G,,,,
2014-12-16 16:00:00,인천항,27.6,G,243.9,G,,,,
2014-12-16 17:00:00,인천항,19.8,G,261.6,G,,,,
2014-12-16 18:00:00,인천항,6.2,G,185.6,G,,,,
2014-12-16 19:00:00,인천항,20.6,G,81.9,G,,,,
2014-12-16 20:00:00,인천항,27.2,G,84.5,G,,,,
2014-12-16 21:00:00,인천항,26.5,G,104.4,G,,,,
2014-12-16 22:00:00,인천항,30.0,G,96.2,G,,,,
2014-12-16 23:00:00,인천항,22.5,G,112.0,G,,,,
2014-12-17 00:00:00,인천항,9.4,G,178.3,G,,,,
2014-12-17 01:00:00,인천항,14.2,G,198.0,G,,,,
2014-12-17 02:00:00,인천항,18.9,G,203.0,G,,,,
2014-12-17 03:00:00,인천항,28.7,G,225.4,G,,,,
2014-12-17 04:00:00,인천항,19.3,G,242.8,G,,,,
2014-12-17 05:00:00,인천항,20.4,G,258.2,G,,,,
2014-12-17 06:00:00,인천항,9.0,G,269.3,G,,,,
2014-12-17 07:00:00,인천항,4.0,G,134.7,G,,,,
2014-12-17 08:00:00,인천항,25.3,G,96.4,G,,,,
2014-12-17 09:00:00,인천항,34.5,G,91.3,G,,,,
2014-12-17 10:00:00,인천항,38.9,G,89.1,G,,,,
2014-12-17 11:00:00,인천항,30.7,G,84.7,G,,,,
2014-12-17 12:00:00,인천항,21.1,G,93.2,G,,,,
2014-12-17 13:00:00,인천항,9.5,G,159.6,G,,,,
2014-12-17 14:00:00,인천항,10.5,G,186.2,G,,,,
2014-12-17 15:00:00,인천항,18.7,G,225.5,G,,,,
2014-12-17 16:00:00,인천항,21.4,G,238.8,G,,,,
2014-12-17 17:00:00,인천항,29.5,G,246.8,G,,,,
2014-12-17 18:00:00,인천항,23.9,G,285.4,G,,,,
2014-12-17 19:00:00,인천항,12.2,G,252.1,G,,,,
2014-12-17 20:00:00,인천항,8.0,G,102.3,G,,,,
2014-12-17 21:00:00,인천항,32.5,G,69.1,G,,,,
2014-12-17 22:00:00,인천항,35.2,G,80.2,G,,,,
2014-12-17 23:00:00,인천항,32.4,G,86.3,G,,,,
2014-12-18 00:00:00,인천항,29.6,G,94.4,G,,,,
2014-12-18 01:00:00,인천항,18.1,G,99.1,G,,,,
2014-12-18 02:00:00,인천항,14.6,G,160.6,G,,,,
2014-12-18 03:00:00,인천항,24.1,G,222.6,G,,,,
2014-12-18 04:00:00,인천항,33.6,G,241.0,G,,,,
2014-12-18 05:00:00,인천항,29.8,G,255.9,G,,,,
2014-12-18 06:00:00,인천항,34.5,G,267.8,G,,,,
2014-12-18 07:00:00,인천항,24.7,G,263.8,G,,,,
2014-12-18 08:00:00,인천항,1.0,G,141.3,G,,,,
2014-12-18 09:00:00,인천항,23.3,G,56.9,G,,,,
2014-12-18 10:00:00,인천항,37.0,G,61.3,G,,,,
2014-12-18 11:00:00,인천항,40.2,G,66.5,G,,,,
2014-12-18 12:00:00,인천항,30.7,G,67.3,G,,,,
2014-12-18 13:00:00,인천항,17.0,G,77.1,G,,,,
2014-12-18 14:00:00,인천항,9.2,G,147.5,G,,,,
2014-12-18 15:00:00,인천항,18.4,G,222.1,G,,,,
2014-12-18 16:00:00,인천항,30.7,G,231.4,G,,,,
2014-12-18 17:00:00,인천항,37.8,G,250.7,G,,,,
2014-12-18 18:00:00,인천항,37.4,G,257.4,G,,,,
2014-12-18 19:00:00,인천항,30.3,G,263.3,G,,,,
2014-12-18 20:00:00,인천항,20.3,G,269.0,G,,,,
2014-12-18 21:00:00,인천항,4.6,G,76.7,G,,,,
2014-12-18 22:00:00,인천항,32.9,G,55.3,G,,,,
2014-12-18 23:00:00,인천항,34.6,G,49.1,G,,,,
2014-12-19 00:00:00,인천항,39.3,G,61.3,G,,,,
2014-12-19 01:00:00,인천항,25.2,G,54.6,G,,,,
2014-12-19 02:00:00,인천항,7.8,G,79.4,G,,,,
2014-12-19 03:00:00,인천항,15.1,G,235.5,G,,,,
2014-12-19 04:00:00,인천항,33.6,G,245.0,G,,,,
2014-12-19 05:00:00,인천항,49.8,G,251.3,G,,,,
2014-12-19 06:00:00,인천항,49.3,G,258.6,G,,,,
2014-12-19 07:00:00,인천항,47.3,G,259.7,G,,,,
2014-12-19 08:00:00,인천항,29.1,G,253.0,G,,,,
2014-12-19 09:00:00,인천항,11.3,G,87.7,G,,,,
2014-12-19 10:00:00,인천항,35.7,G,79.9,G,,,,
2014-12-19 11:00:00,인천항,40.8,G,71.5,G,,,,
2014-12-19 12:00:00,인천항,43.3,G,68.3,G,,,,
2014-12-19 13:00:00,인천항,42.1,G,65.8,G,,,,
2014-12-19 14:00:00,인천항,16.7,G,73.4,G,,,,
2014-12-19 15:00:00,인천항,3.1,G,148.9,G,,,,
2014-12-19 16:00:00,인천항,24.8,G,242.9,G,,,,
2014-12-19 17:00:00,인천항,42.2,G,248.6,G,,,,
2014-12-19 18:00:00,인천항,53.0,G,255.1,G,,,,
2014-12-19 19:00:00,인천항,51.8,G,259.5,G,,,,
2014-12-19 20:00:00,인천항,46.7,G,262.8,G,,,,
2014-12-19 21:00:00,인천항,19.8,G,249.5,G,,,,
2014-12-19 22:00:00,인천항,24.3,G,83.4,G,,,,
2014-12-19 23:00:00,인천항,38.2,G,55.8,G,,,,
2014-12-20 00:00:00,인천항,44.5,G,47.9,G,,,,
2014-12-20 01:00:00,인천항,30.8,G,47.6,G,,,,
2014-12-20 02:00:00,인천항,31.7,G,43.7,G,,,,
2014-12-20 03:00:00,인천항,6.1,G,52.5,G,,,,
2014-12-20 04:00:00,인천항,27.1,G,238.9,G,,,,
2014-12-20 05:00:00,인천항,50.9,G,254.5,G,,,,
2014-12-20 06:00:00,인천항,50.0,G,254.6,G,,,,
2014-12-20 07:00:00,인천항,29.2,G,239.6,G,,,,
2014-12-20 08:00:00,인천항,26.2,G,244.7,G,,,,
2014-12-20 09:00:00,인천항,21.5,G,272.8,G,,,,
2014-12-20 10:00:00,인천항,11.0,G,114.3,G,,,,
2014-12-20 11:00:00,인천항,43.2,G,64.2,G,,,,
2014-12-20 12:00:00,인천항,42.4,G,53.1,G,,,,
2014-12-20 13:00:00,인천항,44.9,G,61.4,G,,,,
2014-12-20 14:00:00,인천항,35.2,G,77.4,G,,,,
2014-12-20 15:00:00,인천항,5.2,G,69.9,G,,,,
2014-12-20 16:00:00,인천항,9.3,G,195.6,G,,,,
2014-12-20 17:00:00,인천항,27.9,G,242.3,G,,,,
2014-12-20 18:00:00,인천항,45.3,G,242.9,G,,,,
2014-12-20 19:00:00,인천항,49.0,G,255.4,G,,,,
2014-12-20 20:00:00,인천항,40.4,G,246.2,G,,,,
2014-12-20 21:00:00,인천항,49.3,G,259.3,G,,,,
2014-12-20 22:00:00,인천항,22.2,G,262.0,G,,,,
2014-12-20 23:00:00,인천항,19.7,G,82.7,G,,,,
2014-12-21 00:00:00,인천항,47.4,G,63.1,G,,,,
2014-12-21 01:00:00,인천항,53.7,G,66.7,G,,,,
2014-12-21 02:00:00,인천항,41.2,G,59.7,G,,,,
2014-12-21 03:00:00,인천항,17.2,G,81.1,G,,,,
2014-12-21 04:00:00,인천항,9.3,G,237.2,G,,,,
2014-12-21 05:00:00,인천항,28.2,G,219.0,G,,,,
2014-12-21 07:00:00,인천항,52.1,G,239.6,G,,,,
2014-12-21 08:00:00,인천항,52.8,G,246.2,G,,,,
2014-12-21 09:00:00,인천항,48.1,G,257.8,G,,,,
2014-12-21 10:00:00,인천항,22.3,G,269.4,G,,,,
2014-12-21 11:00:00,인천항,28.4,G,73.9,G,,,,
2014-12-21 12:00:00,인천항,41.5,G,106.8,G,,,,
2014-12-21 13:00:00,인천항,37.8,G,109.3,G,,,,
2014-12-21 14:00:00,인천항,52.9,G,68.4,G,,,,
2014-12-21 15:00:00,인천항,33.3,G,50.7,G,,,,
2014-12-21 16:00:00,인천항,14.7,G,155.2,G,,,,
2014-12-21 17:00:00,인천항,23.8,G,200.1,G,,,,
2014-12-21 18:00:00,인천항,46.6,G,244.0,G,,,,
2014-12-21 19:00:00,인천항,57.8,G,251.3,G,,,,
2014-12-21 20:00:00,인천항,59.5,G,256.0,G,,,,
2014-12-21 21:00:00,인천항,30.5,G,242.5,G,,,,
2014-12-21 22:00:00,인천항,30.8,G,227.3,G,,,,
2014-12-21 23:00:00,인천항,16.4,G,277.3,G,,,,
2014-12-22 00:00:00,인천항,32.6,G,66.4,G,,,,
2014-12-22 01:00:00,인천항,37.2,G,28.0,G,,,,
2014-12-22 02:00:00,인천항,53.4,G,66.9,G,,,,
2014-12-22 03:00:00,인천항,38.2,G,70.2,G,,,,
2014-12-22 04:00:00,인천항,10.8,G,55.9,G,,,,
2014-12-22 05:00:00,인천항,15.6,G,232.9,G,,,,
2014-12-22 06:00:00,인천항,32.6,G,235.2,G,,,,
2014-12-22 07:00:00,인천항,48.0,G,224.8,G,,,,
2014-12-22 08:00:00,인천항,55.5,G,235.9,G,,,,
2014-12-22 09:00:00,인천항,58.2,G,250.3,G,,,,
2014-12-22 10:00:00,인천항,36.4,G,232.2,G,,,,
2014-12-22 11:00:00,인천항,16.6,G,254.3,G,,,,
2014-12-22 12:00:00,인천항,39.9,G,70.4,G,,,,
2014-12-22 13:00:00,인천항,34.4,G,26.6,G,,,,
2014-12-22 14:00:00,인천항,46.1,G,29.8,G,,,,
2014-12-22 15:00:00,인천항,31.4,G,72.9,G,,,,
2014-12-22 16:00:00,인천항,23.8,G,60.8,G,,,,
2014-12-22 17:00:00,인천항,16.7,G,174.4,G,,,,
2014-12-22 18:00:00,인천항,28.2,G,223.7,G,,,,
2014-12-22 19:00:00,인천항,56.6,G,243.8,G,,,,
2014-12-22 21:00:00,인천항,49.1,G,243.8,G,,,,
2014-12-22 22:00:00,인천항,38.4,G,231.5,G,,,,
2014-12-22 23:00:00,인천항,46.3,G,265.4,G,,,,
2014-12-23 00:00:00,인천항,4.9,G,250.6,G,,,,
2014-12-23 01:00:00,인천항,51.2,G,65.9,G,,,,
2014-12-23 02:00:00,인천항,33.9,G,24.8,G,,,,
2014-12-23 03:00:00,인천항,54.4,G,55.5,G,,,,
2014-12-23 04:00:00,인천항,22.5,G,47.2,G,,,,
2014-12-23 05:00:00,인천항,7.3,G,23.9,G,,,,
2014-12-23 06:00:00,인천항,22.4,G,250.3,G,,,,
2014-12-23 07:00:00,인천항,51.6,G,245.1,G,,,,
2014-12-23 08:00:00,인천항,52.2,G,236.7,G,,,,
2014-12-23 09:00:00,인천항,77.2,G,254.2,G,,,,
2014-12-23 10:00:00,인천항,63.4,G,247.3,G,,,,
2014-12-23 11:00:00,인천항,39.1,G,233.8,G,,,,
2014-12-23 12:00:00,인천항,4.4,G,162.5,G,,,,
2014-12-23 13:00:00,인천항,33.5,G,53.7,G,,,,
2014-12-23 14:00:00,인천항,56.3,G,47.5,G,,,,
2014-12-23 15:00:00,인천항,53.4,G,48.9,G,,,,
2014-12-23 16:00:00,인천항,25.7,G,43.1,G,,,,
2014-12-23 17:00:00,인천항,21.6,G,122.7,G,,,,
2014-12-23 18:00:00,인천항,25.4,G,131.2,G,,,,
2014-12-23 19:00:00,인천항,41.8,G,201.9,G,,,,
2014-12-23 20:00:00,인천항,62.1,G,223.8,G,,,,
2014-12-23 21:00:00,인천항,36.9,G,265.5,G,,,,
2014-12-23 22:00:00,인천항,37.2,G,265.2,G,,,,
2014-12-23 23:00:00,인천항,34.4,G,280.2,G,,,,
2014-12-24 00:00:00,인천항,33.8,G,240.9,G,,,,
2014-12-24 01:00:00,인천항,21.8,G,73.8,G,,,,
2014-12-24 02:00:00,인천항,42.9,G,103.4,G,,,,
2014-12-24 03:00:00,인천항,41.7,G,104.4,G,,,,
2014-12-24 04:00:00,인천항,45.8,G,62.6,G,,,,
2014-12-24 05:00:00,인천항,23.2,G,56.4,G,,,,
2014-12-24 06:00:00,인천항,6.6,G,27.1,G,,,,
2014-12-24 07:00:00,인천항,31.2,G,248.8,G,,,,
2014-12-24 08:00:00,인천항,63.8,G,223.8,G,,,,
2014-12-24 09:00:00,인천항,53.7,G,252.8,G,,,,
2014-12-24 10:00:00,인천항,68.9,G,249.1,G,,,,
2014-12-24 11:00:00,인천항,61.9,G,255.4,G,,,,
2014-12-24 12:00:00,인천항,37.6,G,235.3,G,,,,
2014-12-24 13:00:00,인천항,18.0,G,86.7,G,,,,
2014-12-24 14:00:00,인천항,55.0,G,50.1,G,,,,
2014-12-24 15:00:00,인천항,60.1,G,50.5,G,,,,
2014-12-24 16:00:00,인천항,52.7,G,46.7,G,,,,
2014-12-24 17:00:00,인천항,25.1,G,67.6,G,,,,
2014-12-24 18:00:00,인천항,20.5,G,106.5,G,,,,
2014-12-24 19:00:00,인천항,24.3,G,186.3,G,,,,
2014-12-24 20:00:00,인천항,46.4,G,234.4,G,,,,
2014-12-24 21:00:00,인천항,42.8,G,236.2,G,,,,
2014-12-24 22:00:00,인천항,39.8,G,248.1,G,,,,
2014-12-24 23:00:00,인천항,43.5,G,240.3,G,,,,
2014-12-25 00:00:00,인천항,41.1,G,249.5,G,,,,
2014-12-25 01:00:00,인천항,17.6,G,262.1,G,,,,
2014-12-25 02:00:00,인천항,35.4,G,81.2,G,,,,
2014-12-25 03:00:00,인천항,42.5,G,33.3,G,,,,
